Date,Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,city
2015-12-04,2015132C41715,435874.0,436060.0,-1.456569,53.819585,13,2,2,2,6,22:57,204,E08000035,6,0,6,30,6,4,6,0,0,0,4,4,1,0,0,1,1,E01011661,Leeds
2015-12-04,2015210034905,409893.0,311428.0,-1.855039,52.700438,21,3,3,3,6,09:14,252,E10000028,3,51,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01029515,Lichfield
2015-12-04,201501YR99189,530830.0,191060.0,-0.112292,51.60319,1,3,1,1,6,17:05,31,E09000014,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01001971,London
2015-12-04,201501EK41081,529990.0,181560.0,-0.127923,51.518012,1,3,2,1,6,09:55,2,E09000007,3,400,2,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01000855,London
2015-12-04,2015405BA1185,520460.0,242949.0,-0.2439,52.071816,40,3,2,1,6,10:48,424,E06000056,3,1,1,70,1,4,3,6001,0,0,1,1,1,0,0,2,1,E01017381,
2015-12-04,2015450034851,493169.0,163027.0,-0.663287,51.358684,45,3,2,2,6,13:54,515,E10000030,1,3,3,70,0,-1,-1,0,0,0,1,1,1,4,0,2,1,E01030809,Surrey Heath
2015-12-04,201501WW51041,525830.0,173830.0,-0.190598,51.449484,1,3,2,1,6,09:20,10,E09000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004494,London
2015-12-04,201501EK41087,530280.0,181910.0,-0.123617,51.521091,1,3,2,1,6,22:30,2,E09000007,3,4200,6,30,0,-1,-1,0,0,1,4,1,1,0,0,1,1,E01000914,London
2015-12-04,2015132C41528,429972.0,434197.0,-1.546395,53.803214,13,3,2,1,6,20:57,204,E08000035,3,660,6,30,3,4,6,0,0,0,4,4,1,0,0,1,1,E01033010,Leeds
2015-12-04,201514K308415,435647.0,393402.0,-1.464887,53.436199,14,3,2,1,6,15:05,215,E08000019,5,739,6,30,3,4,6,0,0,0,1,9,1,0,0,1,1,E01008053,Sheffield
2015-12-04,201501CW11852,530160.0,179500.0,-0.126234,51.499461,1,3,1,2,6,09:20,1,E09000033,3,3212,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01004733,City of Westminster
2015-12-04,2015460264741,573390.0,161200.0,0.487067,51.323475,46,3,1,1,6,12:00,542,E10000016,5,21,6,30,0,-1,-1,0,0,0,7,8,2,0,0,2,1,E01024728,Tonbridge and Malling
2015-12-04,2015210035116,426304.0,326825.0,-1.610959,52.838302,21,3,1,1,6,07:40,251,E10000028,3,38,7,70,3,4,3,38,0,0,7,1,2,-1,0,1,2,E01029455,East Staffordshire
2015-12-04,201550ED2N051,246110.0,55701.0,-4.16583,50.381015,50,3,1,1,6,09:10,583,E06000026,6,0,6,30,9,4,6,0,0,5,1,1,1,0,0,1,1,E01015170,Plymouth
2015-12-04,201501RY10479,551610.0,177820.0,0.181842,51.479025,1,3,2,1,6,01:24,18,E09000004,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000403,London
2015-12-04,2015210035097,410513.0,310371.0,-1.845897,52.690925,21,3,1,1,6,09:55,252,E10000028,5,352,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01029511,Lichfield
2015-12-04,201501LX51333,530920.0,175230.0,-0.116873,51.460912,1,2,1,1,6,11:45,9,E09000022,3,2217,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01003055,London
2015-12-04,201514A181815,463306.0,404211.0,-1.046421,53.530752,14,3,2,1,6,12:50,211,E08000017,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01007485,Doncaster
2015-12-04,201501CW11849,528020.0,180430.0,-0.15671,51.508307,1,3,2,1,6,22:00,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,4,4,2,0,0,1,1,E01004689,City of Westminster
2015-12-04,201514A181715,460415.0,405134.0,-1.089851,53.539387,14,3,2,1,6,12:20,211,E08000017,3,18,3,40,3,4,6,0,0,0,1,5,2,0,0,2,2,E01007650,Doncaster
2015-12-04,201514A181415,453083.0,399561.0,-1.201415,53.49009,14,2,2,1,6,18:30,211,E08000017,3,630,6,60,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01007613,Doncaster
2015-12-04,201514A181315,451937.0,407972.0,-1.217293,53.565798,14,3,2,2,6,14:59,211,E08000017,6,0,6,60,8,4,6,0,0,0,1,4,1,0,0,2,1,E01007466,Doncaster
2015-12-04,2015460264846,560960.0,137980.0,0.298418,51.118502,46,3,1,2,6,08:30,543,E10000016,6,4312,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01024822,Wealden
2015-12-04,2015460264799,588720.0,160470.0,0.706441,51.312043,46,3,3,1,6,09:10,540,E10000016,1,2,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01024628,Swale
2015-12-04,201514K309315,434873.0,387487.0,-1.477189,53.383085,14,3,3,3,6,23:30,215,E08000019,4,6539,6,30,3,2,6,0,0,0,4,9,1,0,0,1,1,E01033261,Sheffield
2015-12-04,201543R032125,496159.0,181296.0,-0.615402,51.522405,43,3,2,1,6,00:17,473,E06000039,3,355,6,30,6,2,6,7302,0,5,4,1,2,0,0,1,1,E01016483,
2015-12-04,2015551501511,403752.0,92500.0,-1.948201,50.732105,55,3,2,2,6,16:01,643,E06000029,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01015439,
2015-12-04,201511NE25515,441426.0,540960.0,-1.357744,54.761875,11,3,3,1,6,17:13,169,E06000047,3,19,7,70,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01020761,
2015-12-04,201501LX51332,529700.0,171920.0,-0.135636,51.431447,1,3,2,1,6,17:35,9,E09000022,4,242,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01003118,London
2015-12-04,2015210035006,393282.0,317382.0,-2.100975,52.754007,21,3,2,1,6,14:15,254,E10000028,1,6,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01029656,South Staffordshire
2015-12-04,2015460264850,572865.0,169347.0,0.483497,51.396821,46,2,2,1,6,19:00,544,E06000035,3,2,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01016139,
2015-12-04,2015471600105,560960.0,137878.0,0.298373,51.117586,47,3,2,2,6,08:34,556,E10000011,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01021171,Wealden
2015-12-04,2015220041013,323068.0,242777.0,-3.123982,52.077987,22,3,3,1,6,19:10,285,E06000019,4,4350,6,30,3,4,6,0,0,0,4,1,1,0,0,2,1,E01014018,
2015-12-04,2015132C70635,414727.0,419667.0,-1.778555,53.67327,13,3,2,1,6,19:15,203,E08000034,3,641,1,30,9,4,6,0,0,0,4,5,2,0,0,1,2,E01011105,Kirklees
2015-12-04,2015210034958,400527.0,307577.0,-1.993643,52.665907,21,3,3,1,6,18:41,250,E10000028,1,6,3,30,0,-1,-1,0,0,0,7,1,1,0,0,2,1,E01029395,Cannock Chase
2015-12-04,2015220040923,355557.0,218244.0,-2.646773,51.860999,22,3,3,1,6,18:24,285,E06000019,3,40,3,70,5,4,3,4137,0,0,4,1,1,0,0,2,1,E01014031,
2015-12-04,201531C264115,454544.0,340794.0,-1.189431,52.961748,31,3,2,1,6,08:30,346,E06000018,6,0,6,20,6,4,6,0,0,0,1,1,1,0,0,1,2,E01013932,City of Nottingham
2015-12-04,201504WB15483,343820.0,464320.0,-2.860016,54.071732,4,2,1,1,6,18:15,76,E10000017,6,0,6,30,3,4,4,5321,0,0,4,5,2,0,0,1,1,E01025136,Lancaster
2015-12-04,201501RY10465,548700.0,174340.0,0.138506,51.448528,1,3,2,1,6,17:57,18,E09000004,3,2,7,50,5,4,6,0,0,0,1,1,1,0,0,1,1,E01000363,London
2015-12-04,201514K309015,440601.0,387564.0,-1.39107,53.383369,14,3,2,2,6,07:15,213,E08000018,3,630,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01007699,Rotherham
2015-12-04,2015440422202,450125.0,88780.0,-1.29166,50.696513,44,2,2,1,6,13:00,505,E06000046,4,3341,6,30,3,4,6,0,0,5,1,5,2,0,0,1,2,E01017327,
2015-12-04,2015460264761,559360.0,154880.0,0.283072,51.270793,46,3,2,1,6,17:42,542,E10000016,3,227,6,60,8,4,6,0,0,0,6,1,1,0,0,2,1,E01024755,Tonbridge and Malling
2015-12-04,201537EA95963,637586.0,263457.0,1.476735,52.218052,37,3,2,1,6,17:48,415,E10000029,3,12,6,60,3,4,4,1119,0,0,6,1,1,0,0,2,1,E01030210,East Suffolk
2015-12-04,201501RY10464,547350.0,179270.0,0.121147,51.493179,1,3,2,1,6,18:25,6,E09000011,3,2041,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01001577,London
2015-12-04,201537EA96064,575719.0,283627.0,0.582728,52.422397,37,3,2,1,6,14:15,411,E10000029,3,1065,6,40,3,4,5,620,0,0,1,1,1,0,0,2,1,E01029930,West Suffolk
2015-12-04,2015450034853,502015.0,159101.0,-0.537407,51.321876,45,3,1,1,6,08:43,518,E10000030,6,3731,6,30,6,4,6,0,0,0,1,4,1,0,0,1,2,E01030989,
2015-12-04,201501RY10471,550030.0,177080.0,0.158793,51.472797,1,3,1,2,6,09:14,18,E09000004,5,0,1,30,2,4,5,0,0,0,1,1,1,0,0,1,1,E01000441,London
2015-12-04,2015132C40647,407267.0,442114.0,-1.890955,53.875178,13,3,1,1,6,12:48,200,E08000032,4,6265,6,30,3,4,6,0,0,4,1,2,2,0,0,1,1,E01010708,Bradford
2015-12-04,201504WB15433,344480.0,463320.0,-2.849747,54.062818,4,2,3,1,6,08:37,76,E10000017,6,0,6,30,3,4,6,0,0,5,1,1,2,0,0,1,1,E01025173,Lancaster
2015-12-04,2015405BA1188,520186.0,243732.0,-0.24762,52.078911,40,3,3,1,6,13:00,424,E06000056,3,6001,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01017381,
2015-12-04,2015220036456,375064.0,319300.0,-2.371042,52.770712,22,2,1,1,6,08:43,284,E06000020,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01014171,
2015-12-04,201537EA96100,565144.0,246124.0,0.409037,52.088827,37,3,1,1,6,23:49,414,E10000029,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01030116,West Suffolk
2015-12-04,201511NI25225,411279.0,551007.0,-1.825849,54.853736,11,3,2,1,6,08:30,169,E06000047,5,100,6,30,6,4,6,0,0,0,1,1,2,0,0,1,1,E01020640,
2015-12-04,2015230035841,408254.0,259095.0,-1.88057,52.229994,23,2,1,2,6,23:35,293,E10000031,3,435,6,40,0,-1,-1,0,0,0,6,4,1,0,0,2,1,E01031184,Stratford-on-Avon
2015-12-04,2015132C41302,413700.0,435037.0,-1.793425,53.811443,13,3,2,1,6,18:32,200,E08000032,4,6144,6,30,3,4,6,0,0,0,4,4,1,0,0,1,1,E01010804,Bradford
2015-12-04,2015132C40605,408700.0,442178.0,-1.869158,53.875732,13,3,1,1,6,08:30,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010709,Bradford
2015-12-04,2015450034879,533386.0,150820.0,-0.090539,51.240973,45,3,1,1,6,22:50,516,E10000030,3,25,6,30,0,-1,-1,0,0,0,7,1,1,0,0,2,1,E01030815,
2015-12-04,201501ZT80407,529310.0,159650.0,-0.145704,51.321266,1,3,2,2,6,17:20,20,E09000008,6,0,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,E01001024,London
2015-12-04,201514A186115,453909.0,398111.0,-1.189216,53.476974,14,3,1,1,6,17:00,211,E08000017,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01007550,Doncaster
2015-12-04,2015132C40514,406042.0,441464.0,-1.9096,53.869352,13,3,2,1,6,11:30,200,E08000032,3,629,6,30,3,4,6,0,0,4,1,2,2,0,0,1,1,E01010710,Bradford
2015-12-04,2015521600283,358196.0,177588.0,-2.603572,51.495678,52,3,2,1,6,16:40,601,E06000023,6,0,6,20,3,4,6,0,0,0,4,2,2,0,0,1,1,E01014720,Bristol
2015-12-04,2015132C40221,430982.0,433151.0,-1.531165,53.793754,13,3,2,3,6,07:30,204,E08000035,3,61,3,30,3,2,3,61,0,0,1,1,1,0,0,1,1,E01033033,Leeds
2015-12-04,201514K308315,434839.0,386736.0,-1.477782,53.376337,14,3,2,1,6,18:19,215,E08000019,6,0,2,30,6,4,6,0,0,0,4,1,1,0,0,1,1,E01008114,Sheffield
2015-12-04,201504WB15435,343440.0,464470.0,-2.86585,54.073039,4,3,1,1,6,14:00,76,E10000017,3,589,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01025139,Lancaster
2015-12-04,201501BS70724,525240.0,178440.0,-0.197452,51.491045,1,3,2,1,6,00:55,12,E09000020,3,3220,2,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002847,London
2015-12-04,2015405BA1213,501693.0,244517.0,-0.517136,52.089668,40,3,2,1,6,05:28,420,E06000055,5,94,6,60,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01017552,
2015-12-04,2015132C40382,416095.0,428492.0,-1.757392,53.752549,13,3,3,2,6,10:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010866,Bradford
2015-12-04,2015132C40377,434382.0,433423.0,-1.479524,53.795986,13,3,1,1,6,09:40,204,E08000035,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01011616,Leeds
2015-12-04,201531C265615,455057.0,338379.0,-1.182204,52.939989,31,3,2,1,6,07:30,346,E06000018,3,6005,6,30,1,4,3,52,0,5,4,1,1,0,0,1,2,E01013928,City of Nottingham
2015-12-04,201550DE2V022,296658.0,91305.0,-3.465061,50.712161,50,3,2,1,6,11:57,581,E10000008,3,379,1,30,1,2,6,0,0,0,1,1,1,0,0,2,1,E01020035,Exeter
2015-12-04,201501WW51039,525130.0,174930.0,-0.200277,51.459525,1,3,2,1,6,09:10,10,E09000032,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004511,London
2015-12-04,2015132C40802,442630.0,418483.0,-1.356371,53.661104,13,2,2,1,6,14:00,206,E08000036,4,6428,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01011769,Wakefield
2015-12-04,201534WD31865,465588.0,276378.0,-1.037839,52.381518,34,3,1,1,6,17:00,381,E10000021,5,51,6,30,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01027030,
2015-12-04,2015405BA1171,506997.0,247644.0,-0.43877,52.116773,40,3,3,1,6,23:06,420,E06000055,3,421,3,70,5,4,3,600,0,0,6,4,1,0,0,2,1,E01017520,
2015-12-04,201514A185015,457214.0,398823.0,-1.139295,53.483025,14,3,1,1,6,08:16,211,E08000017,3,60,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01007611,Doncaster
2015-12-04,2015521508639,360832.0,167716.0,-2.564507,51.407107,52,3,2,1,6,08:30,601,E06000023,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01014611,Bristol
2015-12-04,2015521508845,353944.0,178004.0,-2.664872,51.499087,52,3,1,1,6,13:22,601,E06000023,6,0,6,30,1,4,6,0,0,0,1,2,2,0,0,1,1,E01014638,Bristol
2015-12-04,2015132C41217,447958.0,422674.0,-1.275105,53.69831,13,3,3,1,6,17:45,206,E08000036,1,62,3,70,5,4,3,162,0,0,4,1,2,0,0,2,1,E01011835,Wakefield
2015-12-04,2015132C41178,418062.0,435074.0,-1.727179,53.811643,13,3,2,1,6,17:25,200,E08000032,3,658,6,30,3,4,6,0,0,4,4,1,1,0,0,1,1,E01010825,Bradford
2015-12-04,201537EA96524,630364.0,234771.0,1.35184,51.963658,37,2,1,1,6,12:20,415,E10000029,3,1021,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01030165,
2015-12-04,2015132C41132,428777.0,430890.0,-1.564847,53.773559,13,3,1,1,6,18:51,204,E08000035,6,0,6,30,3,4,6,0,0,0,4,4,1,0,0,1,1,E01011370,Leeds
2015-12-04,2015551501499,387046.0,122777.0,-2.185996,51.004232,55,3,1,2,6,10:16,642,E10000009,3,30,6,40,0,-1,-1,0,0,4,1,1,1,0,0,2,1,E01020455,
2015-12-04,2015132C41123,418374.0,433329.0,-1.722544,53.795949,13,3,2,1,6,16:58,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01010620,Bradford
2015-12-04,2015450034873,504732.0,174130.0,-0.494002,51.456472,45,3,2,2,6,13:41,40,E10000030,3,3044,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01030745,Spelthorne
2015-12-04,2015132C40998,431953.0,435849.0,-1.516147,53.817944,13,3,1,1,6,15:50,204,E08000035,4,6159,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01011422,Leeds
2015-12-04,201537EA96260,624923.0,246441.0,1.280441,52.070633,37,3,2,1,6,13:15,415,E10000029,5,371,6,30,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01030190,East Suffolk
2015-12-04,2015160C07381,499163.0,437026.0,-0.495168,53.820062,16,2,1,2,6,11:50,231,E06000011,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01012920,
2015-12-04,2015440421866,461934.0,91014.0,-1.124105,50.715465,44,2,1,1,6,13:53,505,E06000046,4,3330,6,30,0,-1,-1,0,0,0,1,2,2,7,0,2,1,E01017351,
2015-12-04,201550ED2I024,245993.0,56523.0,-4.167811,50.388372,50,3,2,1,6,08:30,583,E06000026,6,0,6,30,3,4,6,0,0,0,1,9,1,0,0,1,2,E01015168,Plymouth
2015-12-04,2015132C40940,415399.0,434805.0,-1.767634,53.809311,13,3,2,1,6,15:20,200,E08000032,3,650,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,E01010679,Bradford
2015-12-04,2015405BA1164,506746.0,249482.0,-0.441858,52.133339,40,3,2,1,6,16:50,420,E06000055,6,0,6,30,8,4,6,0,0,0,4,4,1,0,0,1,2,E01017524,
2015-12-04,201501RY10483,551550.0,174670.0,0.179629,51.450738,1,3,2,1,6,23:15,18,E09000004,3,207,6,30,3,2,3,207,0,5,4,1,1,0,0,1,1,E01000378,London
2015-12-04,2015450034860,511726.0,164507.0,-0.396409,51.368644,45,3,2,1,6,09:25,510,E10000030,3,244,3,40,1,4,5,153,0,4,1,1,2,0,0,1,1,E01030311,Elmbridge
2015-12-04,2015621502107,315689.0,180495.0,-3.216464,51.517061,62,2,1,1,6,20:05,741,W06000015,3,470,3,30,6,2,6,0,0,5,4,1,1,0,0,1,1,W01001851,Cardiff
2015-12-04,201501RY10484,546220.0,172720.0,0.102174,51.434617,1,2,2,1,6,21:11,18,E09000004,6,0,6,30,3,4,3,222,0,4,4,1,1,0,0,1,1,E01000462,London
2015-12-04,201543N011125,479822.0,214807.0,-0.843171,51.82619,43,3,2,1,6,08:10,476,E10000002,6,2133,6,30,3,4,6,2133,0,0,1,1,2,0,0,1,2,E01017706,
2015-12-04,2015551501500,409253.0,93116.0,-1.870241,50.737584,55,3,2,1,6,07:48,640,E06000028,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01015376,
